"MunicipalityName","FIPS_ID","Year","Population"
"Walsh",82460,1989,705
"Ward",82735,1989,158
"Wellington",83230,1989,1324
"Westcliffe",83450,1989,326
"Westminster",83835,1989,73995
"Wheat Ridge",84440,1989,29552
"Wiggins",84770,1989,499
"Wiley",85045,1989,421
"Williamsburg",85155,1989,251
"Windsor",85485,1989,5051
"Winter Park",85705,1989,541
"Woodland Park",86090,1989,4615
"Wray",86310,1989,2056
"Yampa",86475,1989,318
"Yuma",86750,1989,2793
"Aguilar",760,1990,520
"Akron",925,1990,1599
"Alamosa",1090,1990,7579
"Alma",1530,1990,148
"Antonito",2355,1990,875
"Arriba",3235,1990,220
"Arvada",3455,1990,89261
"Aspen",3620,1990,5049
"Ault",3950,1990,1107
"Aurora",4000,1990,222103
"Avon",4110,1990,1798
"Basalt",4935,1990,1210
"Bayfield",5265,1990,1090
"Bennett",6090,1990,1757
"Berthoud",6255,1990,2990
"Bethune",6530,1990,173
"Black Hawk",7025,1990,227
"Blanca",7190,1990,272
"Blue River",7410,1990,440
"Bonanza City",7571,1990,16
"Boone",7795,1990,341
"Boulder",7850,1990,85127
"Bow Mar",8070,1990,854
"Branson",8345,1990,58
"Breckenridge",8400,1990,1285
"Brighton",8675,1990,14203
"Brookside",9115,1990,183
"Broomfield",9280,1990,24638
"Brush",9555,1990,4165
"Buena Vista",10105,1990,1752
"Burlington",10600,1990,2941
"Calhan",11260,1990,562
"Campo",11645,1990,121
"Canon City",11810,1990,12687
"Carbondale",12045,1990,3004
"Castle Rock",12415,1990,8710
"Cedaredge",12635,1990,1380
"Center",12855,1990,1963
"Central City",12910,1990,335
"Cheraw",13460,1990,265
"Cherry Hills Village",13845,1990,5245
"Cheyenne Wells",14175,1990,1128
"Coal Creek",15330,1990,157
"Cokedale",15550,1990,116
"Collbran",15605,1990,258
"Colorado Springs",16000,1990,280430
"Columbine Valley",16385,1990,1071
"Commerce City",16495,1990,16466
"Cortez",17375,1990,7284
"Craig",17760,1990,8091
"Crawford",17925,1990,221
"Creede",14765,1990,362
"Crested Butte",18310,1990,878
"Crestone",18420,1990,55
"Cripple Creek",18530,1990,584
"Crook",18640,1990,148
"Crowley",18750,1990,225
"Dacono",19080,1990,2228
"De Beque",19355,1990,257
"Deer Trail",19630,1990,476
"Del Norte",19795,1990,1674
"Delta",19850,1990,3654
"Denver",20000,1990,467610
"Dillon",20440,1990,553
"Dinosaur",20495,1990,324
"Dolores",20770,1990,866
"Dove Creek",21265,1990,643
"Durango",22035,1990,12439
"Eads",22145,1990,780
"Eagle",22200,1990,1580
"Eaton",22860,1990,1959
"Eckley",23025,1990,211
"Edgewater",23135,1990,4610
"Elizabeth",23740,1990,818
"Empire",24620,1990,401
"Englewood",24785,1990,29396
"Erie",24950,1990,1258
"Estes Park",25115,1990,3191
"Evans",25280,1990,5876
"Fairplay",25610,1990,387
"Federal Heights",26270,1990,9342
"Firestone",26600,1990,1358
"Flagler",26765,1990,564
"Fleming",26875,1990,344
"Florence",27040,1990,2990
"Fort Collins",27425,1990,87491
"Fort Lupton",27700,1990,5159
"Fort Morgan",27810,1990,9068
"Fountain",27865,1990,10754
"Fowler",27975,1990,1154
"Fraser",28305,1990,573
"Frederick",28360,1990,988
"Frisco",28690,1990,1601
"Fruita",28745,1990,4042
"Garden City",29185,1990,199
"Genoa",29680,1990,167
"Georgetown",29735,1990,891
"Gilcrest",29955,1990,1084
"Glendale",30340,1990,2453
"Glenwood Springs",30780,1990,6561
"Golden",30835,1990,13127
"Granada",31550,1990,513
"Granby",31605,1990,966
"Grand Junction",31660,1990,32893
"Grand Lake",31715,1990,259
"Greeley",32155,1990,60454
"Green Mountain Falls",32650,1990,663
"Greenwood Village",33035,1990,7589
"Grover",33310,1990,135
"Gunnison",33640,1990,4636
"Gypsum",33695,1990,1750
"Hartman",34520,1990,108
"Haswell",34740,1990,62
"Haxtun",34960,1990,952
"Hayden",35070,1990,1444
"Hillrose",36610,1990,169
"Holly",37215,1990,877
"Holyoke",37270,1990,1931
"Hooper",37380,1990,112
"Hot Sulphur Springs",37600,1990,347
"Hotchkiss",37545,1990,744
"Hudson",37820,1990,918
"Hugo",37875,1990,660
"Idaho Springs",38370,1990,1898
"Ignacio",38535,1990,720
"Iliff",38590,1990,174
"Jamestown",39195,1990,251
"Johnstown",39855,1990,1579
"Julesburg",39965,1990,1295
"Keenesburg",40185,1990,570
"Kersey",40515,1990,980
"Kim",40570,1990,76
"Kiowa",40790,1990,275
"Kit Carson",41010,1990,305
"Kremmling",41560,1990,1166
"La Jara",42055,1990,725
"La Junta",42110,1990,7678
"La Salle",43605,1990,1803
"La Veta",44100,1990,726
"Lafayette",41835,1990,14708
"Lake City",42330,1990,223
"Lakeside",42495,1990,11
"Lakewood",43000,1990,126475
"Lamar",43110,1990,8343
"Larkspur",43550,1990,232
"Las Animas",43660,1990,2481
"Leadville",44320,1990,2629
"Limon",44980,1990,1831
"Littleton",45255,1990,33711
"Lochbuie",45530,1990,1168
"Log Lane Village",45695,1990,667
"Longmont",45970,1990,51976
"Louisville",46355,1990,12363
"Loveland",46465,1990,37357
"Lyons",47070,1990,1227
"Manassa",48060,1990,988
"Mancos",48115,1990,842
"Manitou Springs",48445,1990,4535
"Manzanola",48500,1990,437
"Marble",48555,1990,64
"Mead",49600,1990,456
"Meeker",49875,1990,2098
"Merino",50040,1990,238
"Milliken",50480,1990,1605
"Minturn",50920,1990,1066
"Moffat",51250,1990,99
"Monte Vista",51635,1990,4324
"Montezuma",51690,1990,60
"Montrose",51745,1990,8854
"Monument",51800,1990,1020
"Morrison",52075,1990,465
"Mount Crested Butte",52570,1990,336
"Mountain View",52350,1990,550
"Naturita",53120,1990,434
"Nederland",53175,1990,1099
"New Castle",53395,1990,679
"Northglenn",54330,1990,27195
"Norwood",54880,1990,429
"Nucla",54935,1990,656
"Nunn",55045,1990,324
"Oak Creek",55155,1990,673
"Olathe",55540,1990,1263
"Olney Springs",55705,1990,340
"Ophir",55870,1990,69
"Orchard City",55980,1990,2218
"Ordway",56145,1990,1025
"Otis",56365,1990,451
"Ouray",56420,1990,644
"Ovid",56475,1990,349
"Pagosa Springs",56860,1990,1207
"Palisade",56970,1990,1871
"Palmer Lake",57025,1990,1480
"Paoli",57245,1990,29
"Paonia",57300,1990,1403
"Parachute",57400,1990,658
"Parker",57630,1990,5450
"Peetz",58235,1990,179
"Pierce",59005,1990,823
"Pitkin",59830,1990,53
"Platteville",60160,1990,1515
"Poncha Springs",60600,1990,244
"Pritchett",61315,1990,153
"Pueblo",62000,1990,98640
"Ramah",62660,1990,94
"Rangely",62880,1990,2353
"Raymer",63045,1990,98
"Red Cliff",63265,1990,297
"Rico",64090,1990,92
"Ridgway",64200,1990,423
"Rifle",64255,1990,4858
"Rockvale",64970,1990,321
"Rocky Ford",65190,1990,4162
"Romeo",65740,1990,341
"Rye",66895,1990,168
"Saguache",67005,1990,584
"Salida",67280,1990,4737
"San Luis",68105,1990,800
"Sanford",67830,1990,750
"Sawpit",68655,1990,36
"Sedgwick",68930,1990,183
"Seibert",69040,1990,181
"Severance",69150,1990,106
"Sheridan",69645,1990,4976
"Sheridan Lake",69700,1990,95
"Silt",70195,1990,1095
"Silver Cliff",70250,1990,322
"Silver Plume",70360,1990,134
"Silverthorne",70525,1990,1768
"Silverton",70580,1990,716
"Simla",70635,1990,481
"Snowmass Village",71755,1990,1449
"Springfield",73330,1990,1475
"Starkville",73715,1990,104
"Steamboat Springs",73825,1990,6695
"Sterling",73935,1990,10362
"Stratton",74485,1990,649
"Sugar City",74815,1990,252
"Superior",75640,1990,255
"Swink",75970,1990,584
"Telluride",76795,1990,1309
"Thornton",77290,1990,55031
"Timnath",77510,1990,190
"Trinidad",78610,1990,8580
"Two Buttes",79270,1990,63
"Vail",80040,1990,3716
"Victor",80865,1990,258
"Vilas",81030,1990,105
"Vona",81690,1990,104
"Walden",82130,1990,890
"Walsenburg",82350,1990,3300
"Walsh",82460,1990,692
"Ward",82735,1990,159
"Wellington",83230,1990,1340
"Westcliffe",83450,1990,312
"Westminster",83835,1990,74619
"Wheat Ridge",84440,1990,29419
"Wiggins",84770,1990,499
"Wiley",85045,1990,406
"Williamsburg",85155,1990,253
"Windsor",85485,1990,5062
"Winter Park",85705,1990,528
"Woodland Park",86090,1990,4610
"Wray",86310,1990,1998
"Yampa",86475,1990,317
"Yuma",86750,1990,2719
"Aguilar",760,1991,521
"Akron",925,1991,1601
"Alamosa",1090,1991,7528
"Alma",1530,1991,151
"Antonito",2355,1991,873
"Arriba",3235,1991,245
"Arvada",3455,1991,90994
"Aspen",3620,1991,5115
"Ault",3950,1991,1146
"Aurora",4000,1991,230078
"Avon",4110,1991,2043
"Basalt",4935,1991,1244
"Bayfield",5265,1991,1121
"Bennett",6090,1991,1790
"Berthoud",6255,1991,3101
"Bethune",6530,1991,175
"Black Hawk",7025,1991,218
"Blanca",7190,1991,286
"Blue River",7410,1991,453
"Bonanza City",7571,1991,14
"Boone",7795,1991,338
"Boulder",7850,1991,87074
"Bow Mar",8070,1991,871
"Branson",8345,1991,59
"Breckenridge",8400,1991,1354
"Brighton",8675,1991,14744
"Brookside",9115,1991,182
"Broomfield",9280,1991,24864
"Brush",9555,1991,4296
"Buena Vista",10105,1991,1771
"Burlington",10600,1991,2979
"Calhan",11260,1991,570
"Campo",11645,1991,122
"Canon City",11810,1991,12512
"Carbondale",12045,1991,3123
"Castle Rock",12415,1991,9247
"Cedaredge",12635,1991,1377
"Center",12855,1991,2028
"Central City",12910,1991,357
"Cheraw",13460,1991,260
"Cherry Hills Village",13845,1991,5423
"Cheyenne Wells",14175,1991,1160
"Coal Creek",15330,1991,161
"Cokedale",15550,1991,118
"Collbran",15605,1991,254
"Colorado Springs",16000,1991,286972
"Columbine Valley",16385,1991,1089
"Commerce City",16495,1991,17189
"Cortez",17375,1991,7377
"Craig",17760,1991,8118
"Crawford",17925,1991,230
"Creede",14765,1991,355
"Crested Butte",18310,1991,885
"Crestone",18420,1991,53
"Cripple Creek",18530,1991,578
"Crook",18640,1991,144
"Crowley",18750,1991,213
"Dacono",19080,1991,2282
"De Beque",19355,1991,261
"Deer Trail",19630,1991,500
"Del Norte",19795,1991,1664
"Delta",19850,1991,3672
"Denver",20000,1991,475183
"Dillon",20440,1991,573
"Dinosaur",20495,1991,323
"Dolores",20770,1991,902
"Dove Creek",21265,1991,608
"Durango",22035,1991,12622
"Eads",22145,1991,776
"Eagle",22200,1991,1632
"Eaton",22860,1991,1996
"Eckley",23025,1991,220
"Edgewater",23135,1991,4768
"Elizabeth",23740,1991,838
"Empire",24620,1991,393
"Englewood",24785,1991,30065
"Erie",24950,1991,1485
"Estes Park",25115,1991,3357
"Evans",25280,1991,6018
"Fairplay",25610,1991,412
"Federal Heights",26270,1991,9743
"Firestone",26600,1991,1375
"Flagler",26765,1991,564
"Fleming",26875,1991,341
"Florence",27040,1991,2947
"Fort Collins",27425,1991,91116
"Fort Lupton",27700,1991,5259
"Fort Morgan",27810,1991,9420
"Fountain",27865,1991,10441
"Fowler",27975,1991,1171
"Fraser",28305,1991,608
"Frederick",28360,1991,1032
"Frisco",28690,1991,1617
"Fruita",28745,1991,4176
"Garden City",29185,1991,209
"Genoa",29680,1991,189
"Georgetown",29735,1991,881
"Gilcrest",29955,1991,1096
"Glendale",30340,1991,2650
"Glenwood Springs",30780,1991,6740
"Golden",30835,1991,13551
"Granada",31550,1991,503
"Granby",31605,1991,1015
"Grand Junction",31660,1991,30280
"Grand Lake",31715,1991,275
"Greeley",32155,1991,61437
"Green Mountain Falls",32650,1991,667
"Greenwood Village",33035,1991,7676
"Grover",33310,1991,137
"Gunnison",33640,1991,4617
"Gypsum",33695,1991,1832
"Hartman",34520,1991,105
"Haswell",34740,1991,63
"Haxtun",34960,1991,951
"Hayden",35070,1991,1485
"Hillrose",36610,1991,174
"Holly",37215,1991,860
"Holyoke",37270,1991,1969
"Hooper",37380,1991,112
"Hot Sulphur Springs",37600,1991,364
"Hotchkiss",37545,1991,754
"Hudson",37820,1991,942
"Hugo",37875,1991,752
"Idaho Springs",38370,1991,1877
"Ignacio",38535,1991,715
"Iliff",38590,1991,173
"Jamestown",39195,1991,249
"Johnstown",39855,1991,1602
"Julesburg",39965,1991,1299
"Keenesburg",40185,1991,598
"Kersey",40515,1991,1015
"Kim",40570,1991,76
"Kiowa",40790,1991,290
"Kit Carson",41010,1991,310
"Kremmling",41560,1991,1211
"La Jara",42055,1991,737
"La Junta",42110,1991,7716
"La Salle",43605,1991,1817
"La Veta",44100,1991,737
"Lafayette",41835,1991,14884
"Lake City",42330,1991,216
"Lakeside",42495,1991,12
"Lakewood",43000,1991,128998
"Lamar",43110,1991,8077
"Larkspur",43550,1991,247
"Las Animas",43660,1991,2417
"Leadville",44320,1991,2654
"Limon",44980,1991,2015
"Littleton",45255,1991,34511
"Lochbuie",45530,1991,1255
"Log Lane Village",45695,1991,700
"Longmont",45970,1991,52422
"Louisville",46355,1991,13654
"Loveland",46465,1991,38510
"Lyons",47070,1991,1236
"Manassa",48060,1991,993
"Mancos",48115,1991,857
"Manitou Springs",48445,1991,4573
"Manzanola",48500,1991,453
"Marble",48555,1991,67
"Mead",49600,1991,471
"Meeker",49875,1991,2132
"Merino",50040,1991,236
"Milliken",50480,1991,1631
"Minturn",50920,1991,1079
"Moffat",51250,1991,96
"Monte Vista",51635,1991,4312
"Montezuma",51690,1991,58
"Montrose",51745,1991,9096
"Monument",51800,1991,1104
"Morrison",52075,1991,461
"Mount Crested Butte",52570,1991,339
"Mountain View",52350,1991,558
"Naturita",53120,1991,427
"Nederland",53175,1991,1130
"New Castle",53395,1991,709
"Northglenn",54330,1991,27530
"Norwood",54880,1991,443
"Nucla",54935,1991,670
"Nunn",55045,1991,336
"Oak Creek",55155,1991,688
"Olathe",55540,1991,1290
"Olney Springs",55705,1991,333
"Ophir",55870,1991,74
"Orchard City",55980,1991,2247
"Ordway",56145,1991,1014
"Otis",56365,1991,456
"Ouray",56420,1991,659
"Ovid",56475,1991,344
"Pagosa Springs",56860,1991,1232
"Palisade",56970,1991,1954
"Palmer Lake",57025,1991,1536
"Paoli",57245,1991,28
"Paonia",57300,1991,1385
"Parachute",57400,1991,655
"Parker",57630,1991,6001
"Peetz",58235,1991,183
"Pierce",59005,1991,828
"Pitkin",59830,1991,71
"Platteville",60160,1991,1529
"Poncha Springs",60600,1991,260
"Pritchett",61315,1991,148
"Pueblo",62000,1991,98784
"Ramah",62660,1991,95
"Rangely",62880,1991,2276
"Raymer",63045,1991,97
"Red Cliff",63265,1991,296
"Rico",64090,1991,89
"Ridgway",64200,1991,439
"Rifle",64255,1991,4970
"Rockvale",64970,1991,319
"Rocky Ford",65190,1991,4224
"Romeo",65740,1991,342
"Rye",66895,1991,174
"Saguache",67005,1991,598
"Salida",67280,1991,4754
"San Luis",68105,1991,795
"Sanford",67830,1991,757
"Sawpit",68655,1991,40
"Sedgwick",68930,1991,183
"Seibert",69040,1991,180
"Severance",69150,1991,110
"Sheridan",69645,1991,5146
"Sheridan Lake",69700,1991,93
"Silt",70195,1991,1133
"Silver Cliff",70250,1991,338
"Silver Plume",70360,1991,134
"Silverthorne",70525,1991,1815
"Silverton",70580,1991,684
"Simla",70635,1991,491
"Snowmass Village",71755,1991,1493
"Springfield",73330,1991,1441
"Starkville",73715,1991,106
"Steamboat Springs",73825,1991,7013
"Sterling",73935,1991,10156
"Stratton",74485,1991,648
"Sugar City",74815,1991,247
"Superior",75640,1991,308
"Swink",75970,1991,598
"Telluride",76795,1991,1428
"Thornton",77290,1991,56408
"Timnath",77510,1991,196
"Trinidad",78610,1991,8550
"Two Buttes",79270,1991,62
"Vail",80040,1991,3768
"Victor",80865,1991,264
"Vilas",81030,1991,104
"Vona",81690,1991,102
"Walden",82130,1991,847
"Walsenburg",82350,1991,3343
"Walsh",82460,1991,677
"Ward",82735,1991,163
"Wellington",83230,1991,1412
"Westcliffe",83450,1991,324
"Westminster",83835,1991,76808
"Wheat Ridge",84440,1991,29986
"Wiggins",84770,1991,529
"Wiley",85045,1991,397
"Williamsburg",85155,1991,247
"Windsor",85485,1991,5162
"Winter Park",85705,1991,527
"Woodland Park",86090,1991,4646
"Wray",86310,1991,2019
"Yampa",86475,1991,330
"Yuma",86750,1991,2748
"Aguilar",760,1992,528
"Akron",925,1992,1643
"Alamosa",1090,1992,7453
"Alma",1530,1992,154
"Antonito",2355,1992,860
"Arriba",3235,1992,271
"Arvada",3455,1992,93605
"Aspen",3620,1992,5257
"Ault",3950,1992,1188
"Aurora",4000,1992,239535
"Avon",4110,1992,2298
"Basalt",4935,1992,1287
"Bayfield",5265,1992,1153
"Bennett",6090,1992,1828
"Berthoud",6255,1992,3211
"Bethune",6530,1992,177
"Black Hawk",7025,1992,222
"Blanca",7190,1992,288
"Blue River",7410,1992,459
"Bonanza City",7571,1992,13
"Boone",7795,1992,338
"Boulder",7850,1992,90039
"Bow Mar",8070,1992,896
"Branson",8345,1992,62
"Breckenridge",8400,1992,1390
"Brighton",8675,1992,15253
"Brookside",9115,1992,190
"Broomfield",9280,1992,25282
"Brush",9555,1992,4439
"Buena Vista",10105,1992,1800
"Burlington",10600,1992,3030
"Calhan",11260,1992,591
"Campo",11645,1992,121
"Canon City",11810,1992,13017
"Carbondale",12045,1992,3102
"Castle Rock",12415,1992,10365
"Cedaredge",12635,1992,1402
"Center",12855,1992,2068
"Central City",12910,1992,396
"Cheraw",13460,1992,254
"Cherry Hills Village",13845,1992,5580
"Cheyenne Wells",14175,1992,1121
"Coal Creek",15330,1992,172
"Cokedale",15550,1992,121
"Collbran",15605,1992,249
"Colorado Springs",16000,1992,299019
"Columbine Valley",16385,1992,1119
"Commerce City",16495,1992,17865
"Cortez",17375,1992,7549
"Craig",17760,1992,8268
"Crawford",17925,1992,242
"Creede",14765,1992,359
"Crested Butte",18310,1992,909
"Crestone",18420,1992,51
"Cripple Creek",18530,1992,607
"Crook",18640,1992,142
"Crowley",18750,1992,213
"Dacono",19080,1992,2380
"De Beque",19355,1992,261
"Deer Trail",19630,1992,526
"Del Norte",19795,1992,1669
"Delta",19850,1992,3755
"Denver",20000,1992,488258
"Dillon",20440,1992,586
"Dinosaur",20495,1992,325
"Dolores",20770,1992,910
"Dove Creek",21265,1992,589
"Durango",22035,1992,12927
"Eads",22145,1992,779
"Eagle",22200,1992,1737
"Eaton",22860,1992,2060
"Eckley",23025,1992,225
"Edgewater",23135,1992,4997
"Elizabeth",23740,1992,870
"Empire",24620,1992,395
"Englewood",24785,1992,31124
"Erie",24950,1992,1692
"Estes Park",25115,1992,3485
"Evans",25280,1992,6250
"Fairplay",25610,1992,431
"Federal Heights",26270,1992,10099
"Firestone",26600,1992,1422
"Flagler",26765,1992,569
"Fleming",26875,1992,339
"Florence",27040,1992,3040
"Fort Collins",27425,1992,93846
"Fort Lupton",27700,1992,5458
"Fort Morgan",27810,1992,9781
"Fountain",27865,1992,10922
"Fowler",27975,1992,1173
"Fraser",28305,1992,625
"Frederick",28360,1992,1091
"Frisco",28690,1992,1612
"Fruita",28745,1992,4263
"Garden City",29185,1992,224
"Genoa",29680,1992,210
"Georgetown",29735,1992,898
"Gilcrest",29955,1992,1130
"Glendale",30340,1992,2862
"Glenwood Springs",30780,1992,6693
"Golden",30835,1992,14063
"Granada",31550,1992,512
"Granby",31605,1992,1040
"Grand Junction",31660,1992,30984
"Grand Lake",31715,1992,286
"Greeley",32155,1992,63369
"Green Mountain Falls",32650,1992,687
"Greenwood Village",33035,1992,7775
"Grover",33310,1992,142
"Gunnison",33640,1992,4755
"Gypsum",33695,1992,1942
"Hartman",34520,1992,106
"Haswell",34740,1992,64
"Haxtun",34960,1992,954
"Hayden",35070,1992,1508
"Hillrose",36610,1992,179
"Holly",37215,1992,879
"Holyoke",37270,1992,1998
"Hooper",37380,1992,112
"Hot Sulphur Springs",37600,1992,371
"Hotchkiss",37545,1992,778
"Hudson",37820,1992,980
"Hugo",37875,1992,839
"Idaho Springs",38370,1992,1907
"Ignacio",38535,1992,729
"Iliff",38590,1992,173
"Jamestown",39195,1992,249
"Johnstown",39855,1992,1656
"Julesburg",39965,1992,1291
"Keenesburg",40185,1992,621
"Kersey",40515,1992,1066
"Kim",40570,1992,76
"Kiowa",40790,1992,307
"Kit Carson",41010,1992,299
"Kremmling",41560,1992,1224
"La Jara",42055,1992,738
"La Junta",42110,1992,7662
"La Salle",43605,1992,1871
"La Veta",44100,1992,757
"Lafayette",41835,1992,15347
"Lake City",42330,1992,238
"Lakeside",42495,1992,13
"Lakewood",43000,1992,132999
"Lamar",43110,1992,8149
"Larkspur",43550,1992,269
"Las Animas",43660,1992,2444
"Leadville",44320,1992,2655
"Limon",44980,1992,2211
"Littleton",45255,1992,35646
"Lochbuie",45530,1992,1355
"Log Lane Village",45695,1992,733
"Longmont",45970,1992,54224
"Louisville",46355,1992,14109
"Loveland",46465,1992,39665
"Lyons",47070,1992,1272
"Manassa",48060,1992,984
"Mancos",48115,1992,879
"Manitou Springs",48445,1992,4702
"Manzanola",48500,1992,461
"Marble",48555,1992,71
"Mead",49600,1992,490
"Meeker",49875,1992,2203
"Merino",50040,1992,236
"Milliken",50480,1992,1689
"Minturn",50920,1992,1117
"Moffat",51250,1992,92
"Monte Vista",51635,1992,4329
"Montezuma",51690,1992,56
"Montrose",51745,1992,9346
"Monument",51800,1992,1198
"Morrison",52075,1992,467
"Mount Crested Butte",52570,1992,352
"Mountain View",52350,1992,577
"Naturita",53120,1992,429
"Nederland",53175,1992,1178
"New Castle",53395,1992,710
"Northglenn",54330,1992,27962
"Norwood",54880,1992,472
"Nucla",54935,1992,693
"Nunn",55045,1992,355
"Oak Creek",55155,1992,694
"Olathe",55540,1992,1334
"Olney Springs",55705,1992,344
"Ophir",55870,1992,82
"Orchard City",55980,1992,2311
"Ordway",56145,1992,1054
"Otis",56365,1992,472
"Ouray",56420,1992,684
"Ovid",56475,1992,336
"Pagosa Springs",56860,1992,1271
"Palisade",56970,1992,1993
"Palmer Lake",57025,1992,1620
"Paoli",57245,1992,28
"Paonia",57300,1992,1395
"Parachute",57400,1992,647
"Parker",57630,1992,6780
"Peetz",58235,1992,187
"Pierce",59005,1992,849
"Pitkin",59830,1992,71
"Platteville",60160,1992,1577
"Poncha Springs",60600,1992,278
"Pritchett",61315,1992,143
"Pueblo",62000,1992,99374
"Ramah",62660,1992,98
"Rangely",62880,1992,2319
"Raymer",63045,1992,98
"Red Cliff",63265,1992,310
"Rico",64090,1992,87
"Ridgway",64200,1992,459
"Rifle",64255,1992,4969
"Rockvale",64970,1992,338
"Rocky Ford",65190,1992,4222
"Romeo",65740,1992,338
"Rye",66895,1992,179
"Saguache",67005,1992,604
"Salida",67280,1992,4806
"San Luis",68105,1992,762
"Sanford",67830,1992,752
"Sawpit",68655,1992,42
"Sedgwick",68930,1992,182
"Seibert",69040,1992,180
"Severance",69150,1992,116
"Sheridan",69645,1992,5365
