LENGTH,WEIGHT,DIV,WDID,NAME,SHAPE_Leng
694.52301854500,0.00000000000,1,8000831,DAVIS DITCH 1,694.52304107800
215.77630277500,0.00000000000,1,0900738,HICKS NO 1 DITCH,215.77639430600
4522.20073136000,0.00000000000,1,4800518,MANSFIELD DITCH,4522.20071096000
396.35955448800,0.00000000000,1,8000732,CRAIG PARK GULCH DITCH,396.35955982900
246.17148223100,0.00000000000,1,0500521,MEADOW DITCH,246.17152483600
1761.94974332000,0.00000000000,1,0801362,JOHN JONES DITCH,1761.94959052000
770.01083282300,0.00000000000,1,6400516,POWELL BLAIR DITCH,770.01080360800
12613.56071050000,0.00000000000,1,0700652,ROCKY MOUNTAIN DITCH,12613.56090900000
275.41128266500,0.00000000000,1,8000785,WONDER DITCH,275.41137219000
2710.68560114000,0.00000000000,1,0600516,BOULDER WHITE ROCK DITCH,2710.68559396000
668.62158409300,0.00000000000,1,4800532,STUBB CREEK DITCH,668.62163165000
5110.36486531000,0.00000000000,1,0500568,CROCKER DITCH,5110.36480579000
2088.23673382000,0.00000000000,1,0300925,CHAFFEE DITCH,2088.23667429000
230.08673953300,0.00000000000,1,8000869,KENNEY GULCH DITCH,230.08687136600
255.01699170100,0.00000000000,1,8000718,GRANT DITCH PL,255.01697851700
2989.84590952000,0.00000000000,1,0301142,MAIL CREEK DITCH,2989.84583748000
1250.19351122000,0.00000000000,1,0500569,TABLE MOUNTAIN DITCH,1250.19351506000
60.23491446020,0.00000000000,1,0203876,MILTON RES,60.23487695680
1998.80889839000,0.00000000000,1,0700547,CLEAR CR PLATTE RIVER D,1998.80880426000
6375.02168793000,0.00000000000,1,2300879,O'NEIL DITCH,6375.02188241000
124.15163215300,0.00000000000,1,0200873,BIG DRY CREEK DITCH,124.15158433900
1933.43972494000,0.00000000000,1,0400583,VICTORY IRR CNL,1933.43971254000
859.74892067000,0.00000000000,1,8000713,KENOSHA DITCH,859.74886074800
5345.32751085000,0.00000000000,1,6400502,LIDDLE DITCH,5345.32754112000
1848.18683626000,0.00000000000,1,0700527,"SLOUGH OR BIJOU ASS""N D",1848.18685102000
779.07199841600,0.00000000000,1,0801001,AURORA INTAKE,779.07197781100
20042.45717910000,0.00000000000,1,0200915,LITTLE BURLINGTON CNL,20042.45731980000
383.13258612300,0.00000000000,1,6400530,SPRINGDALE DITCH,383.13252176600
9223.17862193000,0.00000000000,1,0500554,NIWOT DITCH,9223.17864517000
2805.50719815000,0.00000000000,1,0400592,EAGLE DITCH,2805.50721168000
1011.15274226000,0.00000000000,1,4800564,DETRO DITCH 1,1011.15268228000
4794.25895091000,0.00000000000,1,0600566,COTTONWOOD DITCH 2,4794.25896180000
1969.41929668000,0.00000000000,1,2300631,WARM SPRINGS CR DITCH,1969.41926072000
